user_id,device_type,traffic_source,country,first_seen_utc,step1_app_open_utc,step2_content_view_utc,step3_ad_view_utc,step4_ad_click_utc,step5_purchase_utc,completed_step1_app_open,completed_step2_content_view,completed_step3_ad_view,completed_step4_ad_click,completed_step5_purchase,order_value_usd,revenue_usd,currency,seconds_to_purchase
u002525,desktop,organic,IN,2025-12-04 14:08:39,2025-12-04 14:08:39,2025-12-04 14:14:39,2025-12-04 14:33:38,,,1,1,1,0,0,0.0,0.0,USD,
u000833,mobile,organic,AU,2025-12-04 14:28:30,2025-12-04 14:28:30,2025-12-04 14:29:23,2025-12-04 14:48:58,,,1,1,1,0,0,0.0,0.0,USD,
u002298,mobile,email,BR,2025-12-04 14:31:34,2025-12-04 14:31:34,2025-12-04 14:42:37,,,,1,1,0,0,0,0.0,0.0,USD,
u002155,mobile,organic,IN,2025-12-04 14:58:11,2025-12-04 14:58:11,2025-12-04 15:03:48,2025-12-04 15:18:58,,,1,1,1,0,0,0.0,0.0,USD,
u002053,mobile,organic,US,2025-12-04 15:10:27,2025-12-04 15:10:27,2025-12-04 15:15:36,2025-12-04 15:34:59,,,1,1,1,0,0,0.0,0.0,USD,
u000039,mobile,organic,BR,2025-12-04 15:31:09,2025-12-04 15:31:09,2025-12-04 15:38:57,,,,1,1,0,0,0,0.0,0.0,USD,
u001679,desktop,organic,US,2025-12-04 16:27:56,2025-12-04 16:27:56,2025-12-04 16:29:04,2025-12-04 16:38:17,,,1,1,1,0,0,0.0,0.0,USD,
u000629,mobile,paid_social,UK,2025-12-04 16:28:28,2025-12-04 16:28:28,2025-12-04 16:30:55,2025-12-04 16:50:05,,,1,1,1,0,0,0.0,0.0,USD,
u002187,desktop,creator_link,IN,2025-12-04 16:59:44,2025-12-04 16:59:44,,,,,1,0,0,0,0,0.0,0.0,USD,
u002153,desktop,referral,US,2025-12-04 17:46:25,2025-12-04 17:46:25,,,,,1,0,0,0,0,0.0,0.0,USD,
u001716,desktop,creator_link,IN,2025-12-04 18:03:08,2025-12-04 18:03:08,2025-12-04 18:15:55,,,,1,1,0,0,0,0.0,0.0,USD,
u002306,mobile,email,IN,2025-12-04 18:45:30,2025-12-04 18:45:30,,,,,1,0,0,0,0,0.0,0.0,USD,
u001200,desktop,paid_social,IN,2025-12-04 19:10:31,2025-12-04 19:10:31,2025-12-04 19:12:54,2025-12-04 19:27:38,2025-12-04 19:32:36,,1,1,1,1,0,0.0,0.0,USD,
u001289,mobile,organic,BR,2025-12-04 19:48:25,2025-12-04 19:48:25,,,,,1,0,0,0,0,0.0,0.0,USD,
u000217,mobile,referral,US,2025-12-04 20:09:28,2025-12-04 20:09:28,2025-12-04 20:12:37,2025-12-04 20:18:02,,,1,1,1,0,0,0.0,0.0,USD,
u001418,mobile,paid_social,UK,2025-12-04 20:12:38,2025-12-04 20:12:38,2025-12-04 20:26:49,2025-12-04 20:33:16,,,1,1,1,0,0,0.0,0.0,USD,
u002792,mobile,organic,CA,2025-12-04 20:18:01,2025-12-04 20:18:01,2025-12-04 20:20:30,,,,1,1,0,0,0,0.0,0.0,USD,
u002737,mobile,paid_social,US,2025-12-04 20:20:54,2025-12-04 20:20:54,,,,,1,0,0,0,0,0.0,0.0,USD,
u000942,desktop,creator_link,US,2025-12-04 20:27:55,2025-12-04 20:27:55,,,,,1,0,0,0,0,0.0,0.0,USD,
u002205,mobile,paid_social,US,2025-12-04 20:30:19,2025-12-04 20:30:19,,,,,1,0,0,0,0,0.0,0.0,USD,
u000778,mobile,organic,US,2025-12-04 20:33:06,2025-12-04 20:33:06,2025-12-04 20:34:12,2025-12-04 20:37:23,,,1,1,1,0,0,0.0,0.0,USD,
u000462,mobile,organic,IN,2025-12-04 20:39:50,2025-12-04 20:39:50,2025-12-04 20:49:35,2025-12-04 20:50:13,,,1,1,1,0,0,0.0,0.0,USD,
u001672,mobile,creator_link,IN,2025-12-04 21:23:19,2025-12-04 21:23:19,2025-12-04 21:33:46,2025-12-04 21:40:40,,,1,1,1,0,0,0.0,0.0,USD,
u002201,mobile,organic,IN,2025-12-04 21:25:22,2025-12-04 21:25:22,2025-12-04 21:27:59,,,,1,1,0,0,0,0.0,0.0,USD,
u001209,mobile,organic,DE,2025-12-04 21:49:47,2025-12-04 21:49:47,2025-12-04 21:58:18,2025-12-04 22:09:57,,,1,1,1,0,0,0.0,0.0,USD,
u000805,mobile,organic,DE,2025-12-04 22:01:18,2025-12-04 22:01:18,2025-12-04 22:12:31,,,,1,1,0,0,0,0.0,0.0,USD,
u000877,mobile,organic,US,2025-12-04 22:19:34,2025-12-04 22:19:34,,,,,1,0,0,0,0,0.0,0.0,USD,
u001233,mobile,organic,US,2025-12-04 22:50:43,2025-12-04 22:50:43,2025-12-04 22:51:50,2025-12-04 22:52:20,,,1,1,1,0,0,0.0,0.0,USD,
u002101,desktop,paid_social,US,2025-12-04 23:01:50,2025-12-04 23:01:50,2025-12-04 23:15:30,2025-12-04 23:20:10,,,1,1,1,0,0,0.0,0.0,USD,
u001964,mobile,organic,US,2025-12-04 23:04:00,2025-12-04 23:04:00,2025-12-04 23:18:31,2025-12-04 23:37:15,,,1,1,1,0,0,0.0,0.0,USD,
u000740,mobile,organic,BR,2025-12-04 23:06:01,2025-12-04 23:06:01,2025-12-04 23:15:17,2025-12-04 23:25:22,,,1,1,1,0,0,0.0,0.0,USD,
u001480,mobile,organic,DE,2025-12-04 23:21:01,2025-12-04 23:21:01,2025-12-04 23:34:40,2025-12-04 23:47:25,,,1,1,1,0,0,0.0,0.0,USD,
u002795,desktop,organic,CA,2025-12-05 00:11:52,2025-12-05 00:11:52,2025-12-05 00:15:36,,,,1,1,0,0,0,0.0,0.0,USD,
u000124,mobile,creator_link,BR,2025-12-05 00:20:15,2025-12-05 00:20:15,2025-12-05 00:21:59,,,,1,1,0,0,0,0.0,0.0,USD,
u000962,mobile,creator_link,US,2025-12-05 00:41:38,2025-12-05 00:41:38,2025-12-05 00:53:25,2025-12-05 01:09:56,,,1,1,1,0,0,0.0,0.0,USD,
u002082,mobile,paid_social,US,2025-12-05 01:02:27,2025-12-05 01:02:27,,,,,1,0,0,0,0,0.0,0.0,USD,
u000875,desktop,creator_link,US,2025-12-05 02:23:12,2025-12-05 02:23:12,2025-12-05 02:30:38,2025-12-05 02:31:57,,,1,1,1,0,0,0.0,0.0,USD,
u001709,desktop,organic,DE,2025-12-05 02:45:51,2025-12-05 02:45:51,2025-12-05 03:00:23,,,,1,1,0,0,0,0.0,0.0,USD,
u002633,desktop,organic,UK,2025-12-05 03:00:15,2025-12-05 03:00:15,,,,,1,0,0,0,0,0.0,0.0,USD,
u002699,mobile,organic,CA,2025-12-05 03:02:38,2025-12-05 03:02:38,2025-12-05 03:10:51,,,,1,1,0,0,0,0.0,0.0,USD,
u002631,mobile,creator_link,DE,2025-12-05 04:01:01,2025-12-05 04:01:01,2025-12-05 04:12:00,,,,1,1,0,0,0,0.0,0.0,USD,
u002594,mobile,organic,US,2025-12-05 04:33:48,2025-12-05 04:33:48,2025-12-05 04:35:43,2025-12-05 04:49:37,,,1,1,1,0,0,0.0,0.0,USD,
u000087,desktop,paid_social,US,2025-12-05 04:46:09,2025-12-05 04:46:09,2025-12-05 04:55:41,,,,1,1,0,0,0,0.0,0.0,USD,
u001181,desktop,creator_link,CA,2025-12-05 05:28:50,2025-12-05 05:28:50,,,,,1,0,0,0,0,0.0,0.0,USD,
u001148,desktop,paid_social,US,2025-12-05 05:51:18,2025-12-05 05:51:18,2025-12-05 05:55:41,2025-12-05 06:04:31,2025-12-05 06:09:37,,1,1,1,1,0,0.0,0.0,USD,
u001029,desktop,organic,US,2025-12-05 05:53:47,2025-12-05 05:53:47,2025-12-05 05:57:37,2025-12-05 06:04:51,,,1,1,1,0,0,0.0,0.0,USD,
u000132,desktop,organic,CA,2025-12-05 06:17:08,2025-12-05 06:17:08,,,,,1,0,0,0,0,0.0,0.0,USD,
u000605,desktop,organic,US,2025-12-05 06:19:40,2025-12-05 06:19:40,2025-12-05 06:27:03,,,,1,1,0,0,0,0.0,0.0,USD,
u001087,desktop,creator_link,US,2025-12-05 07:23:04,2025-12-05 07:23:04,2025-12-05 07:35:31,2025-12-05 07:49:50,,,1,1,1,0,0,0.0,0.0,USD,
u000944,mobile,creator_link,BR,2025-12-05 07:51:38,2025-12-05 07:51:38,2025-12-05 07:58:22,2025-12-05 08:17:12,,,1,1,1,0,0,0.0,0.0,USD,
u000088,mobile,organic,DE,2025-12-05 08:13:59,2025-12-05 08:13:59,2025-12-05 08:23:21,2025-12-05 08:27:15,,,1,1,1,0,0,0.0,0.0,USD,
u001465,desktop,organic,IN,2025-12-05 09:07:35,2025-12-05 09:07:35,2025-12-05 09:10:03,2025-12-05 09:16:29,,,1,1,1,0,0,0.0,0.0,USD,
u000867,desktop,paid_social,CA,2025-12-05 09:12:57,2025-12-05 09:12:57,,,,,1,0,0,0,0,0.0,0.0,USD,
u002961,desktop,organic,US,2025-12-05 09:33:45,2025-12-05 09:33:45,2025-12-05 09:46:36,,,,1,1,0,0,0,0.0,0.0,USD,
u000140,mobile,organic,IN,2025-12-05 09:46:47,2025-12-05 09:46:47,2025-12-05 09:53:59,2025-12-05 10:02:19,,,1,1,1,0,0,0.0,0.0,USD,
u000473,mobile,organic,CA,2025-12-05 09:52:29,2025-12-05 09:52:29,2025-12-05 10:01:20,,,,1,1,0,0,0,0.0,0.0,USD,
u001873,desktop,creator_link,US,2025-12-05 09:53:25,2025-12-05 09:53:25,2025-12-05 10:01:21,2025-12-05 10:05:07,,,1,1,1,0,0,0.0,0.0,USD,
u002108,desktop,organic,US,2025-12-05 09:58:51,2025-12-05 09:58:51,2025-12-05 10:10:26,2025-12-05 10:26:03,,,1,1,1,0,0,0.0,0.0,USD,
u002418,mobile,paid_social,US,2025-12-05 10:16:52,2025-12-05 10:16:52,2025-12-05 10:18:15,,,,1,1,0,0,0,0.0,0.0,USD,
u000027,mobile,organic,US,2025-12-05 10:18:40,2025-12-05 10:18:40,2025-12-05 10:32:29,,,,1,1,0,0,0,0.0,0.0,USD,
u002127,mobile,organic,US,2025-12-05 10:38:00,2025-12-05 10:38:00,,,,,1,0,0,0,0,0.0,0.0,USD,
u002426,desktop,creator_link,CA,2025-12-05 11:04:10,2025-12-05 11:04:10,2025-12-05 11:15:53,,,,1,1,0,0,0,0.0,0.0,USD,
u000669,mobile,organic,US,2025-12-05 12:56:04,2025-12-05 12:56:04,2025-12-05 13:07:11,,,,1,1,0,0,0,0.0,0.0,USD,
u002160,mobile,paid_social,IN,2025-12-05 12:59:54,2025-12-05 12:59:54,,,,,1,0,0,0,0,0.0,0.0,USD,
u001506,mobile,referral,BR,2025-12-05 13:03:43,2025-12-05 13:03:43,2025-12-05 13:17:44,2025-12-05 13:25:58,,,1,1,1,0,0,0.0,0.0,USD,
u001246,mobile,creator_link,US,2025-12-05 13:19:04,2025-12-05 13:19:04,,,,,1,0,0,0,0,0.0,0.0,USD,
u002318,desktop,organic,BR,2025-12-05 13:19:53,2025-12-05 13:19:53,2025-12-05 13:34:42,,,,1,1,0,0,0,0.0,0.0,USD,
u000922,desktop,organic,UK,2025-12-05 13:38:59,2025-12-05 13:38:59,2025-12-05 13:49:55,2025-12-05 14:08:45,,,1,1,1,0,0,0.0,0.0,USD,
u000691,mobile,creator_link,IN,2025-12-05 13:42:12,2025-12-05 13:42:12,2025-12-05 13:55:07,,,,1,1,0,0,0,0.0,0.0,USD,
u000230,mobile,referral,AU,2025-12-05 13:52:13,2025-12-05 13:52:13,,,,,1,0,0,0,0,0.0,0.0,USD,
u002036,desktop,organic,AU,2025-12-05 15:59:28,2025-12-05 15:59:28,2025-12-05 16:06:57,2025-12-05 16:22:44,,,1,1,1,0,0,0.0,0.0,USD,
u001613,desktop,organic,IN,2025-12-05 16:12:36,2025-12-05 16:12:36,2025-12-05 16:13:03,2025-12-05 16:31:05,,,1,1,1,0,0,0.0,0.0,USD,
u001996,desktop,organic,BR,2025-12-05 16:35:46,2025-12-05 16:35:46,2025-12-05 16:42:24,2025-12-05 16:46:57,,,1,1,1,0,0,0.0,0.0,USD,
u000176,mobile,paid_social,IN,2025-12-05 17:12:15,2025-12-05 17:12:15,2025-12-05 17:17:45,2025-12-05 17:18:30,,,1,1,1,0,0,0.0,0.0,USD,
u000248,mobile,email,UK,2025-12-05 18:01:03,2025-12-05 18:01:03,2025-12-05 18:15:17,2025-12-05 18:33:13,,,1,1,1,0,0,0.0,0.0,USD,
u002695,desktop,organic,UK,2025-12-05 18:08:27,2025-12-05 18:08:27,2025-12-05 18:21:58,,,,1,1,0,0,0,0.0,0.0,USD,
u000758,desktop,organic,US,2025-12-05 19:05:32,2025-12-05 19:05:32,2025-12-05 19:11:58,,,,1,1,0,0,0,0.0,0.0,USD,
u002881,mobile,email,UK,2025-12-05 22:21:44,2025-12-05 22:21:44,2025-12-05 22:35:36,,,,1,1,0,0,0,0.0,0.0,USD,
u002493,mobile,organic,DE,2025-12-05 22:55:43,2025-12-05 22:55:43,2025-12-05 23:10:29,2025-12-05 23:28:24,,,1,1,1,0,0,0.0,0.0,USD,
u002507,desktop,creator_link,IN,2025-12-05 23:35:30,2025-12-05 23:35:30,2025-12-05 23:39:31,2025-12-05 23:44:12,,,1,1,1,0,0,0.0,0.0,USD,
u002892,desktop,referral,US,2025-12-05 23:36:15,2025-12-05 23:36:15,2025-12-05 23:36:31,2025-12-05 23:56:24,,,1,1,1,0,0,0.0,0.0,USD,
u001815,desktop,organic,UK,2025-12-06 00:49:22,2025-12-06 00:49:22,2025-12-06 00:57:55,2025-12-06 01:05:50,,,1,1,1,0,0,0.0,0.0,USD,
u002962,desktop,organic,UK,2025-12-06 01:14:32,2025-12-06 01:14:32,2025-12-06 01:22:22,2025-12-06 01:28:23,,,1,1,1,0,0,0.0,0.0,USD,
u001101,mobile,organic,US,2025-12-06 01:42:07,2025-12-06 01:42:07,2025-12-06 01:50:44,,,,1,1,0,0,0,0.0,0.0,USD,
u002340,mobile,organic,IN,2025-12-06 01:44:52,2025-12-06 01:44:52,2025-12-06 01:48:33,,,,1,1,0,0,0,0.0,0.0,USD,
u000094,mobile,organic,US,2025-12-06 03:48:44,2025-12-06 03:48:44,2025-12-06 03:58:29,2025-12-06 04:05:57,,,1,1,1,0,0,0.0,0.0,USD,
u000113,mobile,organic,IN,2025-12-06 04:13:21,2025-12-06 04:13:21,,,,,1,0,0,0,0,0.0,0.0,USD,
u002487,desktop,paid_social,US,2025-12-06 04:15:38,2025-12-06 04:15:38,2025-12-06 04:22:21,,,,1,1,0,0,0,0.0,0.0,USD,
u002477,mobile,organic,IN,2025-12-06 04:30:54,2025-12-06 04:30:54,,,,,1,0,0,0,0,0.0,0.0,USD,
u000581,mobile,organic,US,2025-12-06 06:50:11,2025-12-06 06:50:11,2025-12-06 06:54:17,2025-12-06 07:05:51,,,1,1,1,0,0,0.0,0.0,USD,
u001483,mobile,email,US,2025-12-06 06:56:06,2025-12-06 06:56:06,2025-12-06 07:05:15,2025-12-06 07:25:07,,,1,1,1,0,0,0.0,0.0,USD,
u001768,mobile,organic,CA,2025-12-06 07:37:15,2025-12-06 07:37:15,2025-12-06 07:50:33,,,,1,1,0,0,0,0.0,0.0,USD,
u001019,mobile,paid_social,BR,2025-12-06 08:18:35,2025-12-06 08:18:35,2025-12-06 08:23:51,2025-12-06 08:38:21,,,1,1,1,0,0,0.0,0.0,USD,
u000175,mobile,creator_link,US,2025-12-06 08:53:35,2025-12-06 08:53:35,2025-12-06 08:54:06,2025-12-06 09:04:04,,,1,1,1,0,0,0.0,0.0,USD,
u001510,desktop,paid_social,AU,2025-12-06 09:01:39,2025-12-06 09:01:39,,,,,1,0,0,0,0,0.0,0.0,USD,
u002516,desktop,creator_link,US,2025-12-06 09:50:31,2025-12-06 09:50:31,2025-12-06 10:04:48,2025-12-06 10:15:06,,,1,1,1,0,0,0.0,0.0,USD,
u000190,mobile,organic,CA,2025-12-06 10:19:11,2025-12-06 10:19:11,2025-12-06 10:25:11,,,,1,1,0,0,0,0.0,0.0,USD,
u000319,mobile,paid_social,US,2025-12-06 10:46:00,2025-12-06 10:46:00,2025-12-06 10:56:44,2025-12-06 11:10:19,,,1,1,1,0,0,0.0,0.0,USD,
u000455,mobile,paid_social,US,2025-12-06 10:51:59,2025-12-06 10:51:59,2025-12-06 10:58:19,2025-12-06 11:07:43,,,1,1,1,0,0,0.0,0.0,USD,
u000285,mobile,organic,US,2025-12-06 11:10:56,2025-12-06 11:10:56,2025-12-06 11:14:17,,,,1,1,0,0,0,0.0,0.0,USD,
u001976,mobile,paid_social,US,2025-12-06 12:07:27,2025-12-06 12:07:27,,,,,1,0,0,0,0,0.0,0.0,USD,
u001740,desktop,paid_social,US,2025-12-06 12:32:27,2025-12-06 12:32:27,2025-12-06 12:33:51,,,,1,1,0,0,0,0.0,0.0,USD,
u000005,mobile,organic,US,2025-12-06 12:59:43,2025-12-06 12:59:43,2025-12-06 13:12:37,,,,1,1,0,0,0,0.0,0.0,USD,
u001765,mobile,organic,US,2025-12-06 13:20:32,2025-12-06 13:20:32,2025-12-06 13:29:57,2025-12-06 13:41:42,,,1,1,1,0,0,0.0,0.0,USD,
u002169,mobile,creator_link,US,2025-12-06 13:50:59,2025-12-06 13:50:59,2025-12-06 13:52:32,,,,1,1,0,0,0,0.0,0.0,USD,
u000947,desktop,organic,US,2025-12-06 14:06:00,2025-12-06 14:06:00,2025-12-06 14:06:32,2025-12-06 14:13:43,,,1,1,1,0,0,0.0,0.0,USD,
u002810,mobile,email,US,2025-12-06 14:24:22,2025-12-06 14:24:22,2025-12-06 14:35:19,2025-12-06 14:55:16,2025-12-06 14:59:30,,1,1,1,1,0,0.0,0.0,USD,
u002441,desktop,organic,US,2025-12-06 14:33:00,2025-12-06 14:33:00,,,,,1,0,0,0,0,0.0,0.0,USD,
u002465,mobile,creator_link,IN,2025-12-06 15:29:08,2025-12-06 15:29:08,2025-12-06 15:29:13,,,,1,1,0,0,0,0.0,0.0,USD,
u001549,mobile,paid_social,IN,2025-12-06 15:31:10,2025-12-06 15:31:10,2025-12-06 15:36:01,,,,1,1,0,0,0,0.0,0.0,USD,
u000061,desktop,creator_link,US,2025-12-06 15:32:09,2025-12-06 15:32:09,2025-12-06 15:39:46,2025-12-06 15:56:01,,,1,1,1,0,0,0.0,0.0,USD,
u001187,mobile,organic,US,2025-12-06 16:18:26,2025-12-06 16:18:26,2025-12-06 16:32:18,,,,1,1,0,0,0,0.0,0.0,USD,
u001722,mobile,referral,US,2025-12-06 16:45:00,2025-12-06 16:45:00,2025-12-06 16:55:35,2025-12-06 17:14:11,,,1,1,1,0,0,0.0,0.0,USD,
u001668,mobile,organic,BR,2025-12-06 17:03:44,2025-12-06 17:03:44,2025-12-06 17:17:38,,,,1,1,0,0,0,0.0,0.0,USD,
u002207,desktop,organic,US,2025-12-06 18:02:47,2025-12-06 18:02:47,2025-12-06 18:09:35,,,,1,1,0,0,0,0.0,0.0,USD,
u001092,mobile,creator_link,IN,2025-12-06 18:10:15,2025-12-06 18:10:15,,,,,1,0,0,0,0,0.0,0.0,USD,
u001979,desktop,organic,US,2025-12-06 18:10:55,2025-12-06 18:10:55,2025-12-06 18:15:15,,,,1,1,0,0,0,0.0,0.0,USD,
u000617,desktop,creator_link,UK,2025-12-06 18:38:51,2025-12-06 18:38:51,2025-12-06 18:43:14,2025-12-06 18:52:33,,,1,1,1,0,0,0.0,0.0,USD,
u000923,mobile,organic,IN,2025-12-06 18:41:26,2025-12-06 18:41:26,2025-12-06 18:45:13,2025-12-06 18:58:27,,,1,1,1,0,0,0.0,0.0,USD,
u002768,desktop,organic,US,2025-12-06 19:06:28,2025-12-06 19:06:28,2025-12-06 19:17:50,,,,1,1,0,0,0,0.0,0.0,USD,
u002543,mobile,organic,US,2025-12-06 19:16:44,2025-12-06 19:16:44,2025-12-06 19:25:50,2025-12-06 19:38:39,,,1,1,1,0,0,0.0,0.0,USD,
u002307,mobile,referral,CA,2025-12-06 19:18:19,2025-12-06 19:18:19,2025-12-06 19:23:27,2025-12-06 19:27:20,,,1,1,1,0,0,0.0,0.0,USD,
u002602,desktop,organic,US,2025-12-06 19:22:17,2025-12-06 19:22:17,2025-12-06 19:36:31,,,,1,1,0,0,0,0.0,0.0,USD,
u001269,mobile,email,US,2025-12-06 20:20:20,2025-12-06 20:20:20,2025-12-06 20:29:29,2025-12-06 20:45:40,,,1,1,1,0,0,0.0,0.0,USD,
u000500,mobile,creator_link,UK,2025-12-06 20:30:21,2025-12-06 20:30:21,2025-12-06 20:35:34,,,,1,1,0,0,0,0.0,0.0,USD,
u000829,desktop,organic,IN,2025-12-06 21:17:45,2025-12-06 21:17:45,2025-12-06 21:17:55,,,,1,1,0,0,0,0.0,0.0,USD,
u001066,desktop,organic,US,2025-12-06 21:48:16,2025-12-06 21:48:16,2025-12-06 22:01:59,,,,1,1,0,0,0,0.0,0.0,USD,
u002308,mobile,organic,US,2025-12-06 22:32:15,2025-12-06 22:32:15,2025-12-06 22:45:10,2025-12-06 22:46:25,,,1,1,1,0,0,0.0,0.0,USD,
u002668,mobile,paid_social,AU,2025-12-06 22:38:27,2025-12-06 22:38:27,,,,,1,0,0,0,0,0.0,0.0,USD,
u000046,desktop,referral,UK,2025-12-06 22:54:33,2025-12-06 22:54:33,2025-12-06 23:05:53,2025-12-06 23:09:42,,,1,1,1,0,0,0.0,0.0,USD,
u002290,mobile,organic,US,2025-12-06 23:09:32,2025-12-06 23:09:32,,,,,1,0,0,0,0,0.0,0.0,USD,
u000563,desktop,referral,UK,2025-12-06 23:18:09,2025-12-06 23:18:09,2025-12-06 23:32:44,2025-12-06 23:40:22,2025-12-06 23:42:22,,1,1,1,1,0,0.0,0.0,USD,
u001824,mobile,creator_link,DE,2025-12-06 23:19:23,2025-12-06 23:19:23,2025-12-06 23:25:25,2025-12-06 23:41:48,,,1,1,1,0,0,0.0,0.0,USD,
u001475,mobile,organic,US,2025-12-07 00:00:59,2025-12-07 00:00:59,2025-12-07 00:01:18,,,,1,1,0,0,0,0.0,0.0,USD,
u002815,mobile,referral,US,2025-12-07 00:05:30,2025-12-07 00:05:30,2025-12-07 00:17:42,2025-12-07 00:22:49,,,1,1,1,0,0,0.0,0.0,USD,
u000603,desktop,referral,US,2025-12-07 00:09:21,2025-12-07 00:09:21,,,,,1,0,0,0,0,0.0,0.0,USD,
u001440,desktop,paid_social,US,2025-12-07 00:17:55,2025-12-07 00:17:55,2025-12-07 00:29:13,2025-12-07 00:40:10,,,1,1,1,0,0,0.0,0.0,USD,
u000231,mobile,paid_social,US,2025-12-07 00:23:09,2025-12-07 00:23:09,2025-12-07 00:24:42,,,,1,1,0,0,0,0.0,0.0,USD,
u002734,mobile,creator_link,US,2025-12-07 00:28:48,2025-12-07 00:28:48,2025-12-07 00:33:51,2025-12-07 00:39:08,2025-12-07 00:44:56,,1,1,1,1,0,0.0,0.0,USD,
u001191,mobile,organic,US,2025-12-07 00:48:02,2025-12-07 00:48:02,2025-12-07 00:53:48,2025-12-07 00:53:59,,,1,1,1,0,0,0.0,0.0,USD,
u001662,mobile,organic,CA,2025-12-07 01:18:50,2025-12-07 01:18:50,2025-12-07 01:22:51,,,,1,1,0,0,0,0.0,0.0,USD,
u002486,mobile,paid_social,US,2025-12-07 01:50:59,2025-12-07 01:50:59,2025-12-07 02:05:04,2025-12-07 02:09:29,2025-12-07 02:17:18,,1,1,1,1,0,0.0,0.0,USD,
u001523,desktop,organic,US,2025-12-07 02:30:35,2025-12-07 02:30:35,,,,,1,0,0,0,0,0.0,0.0,USD,
u001325,mobile,paid_social,IN,2025-12-07 02:49:20,2025-12-07 02:49:20,2025-12-07 02:50:38,2025-12-07 03:08:02,,,1,1,1,0,0,0.0,0.0,USD,
u000528,desktop,email,US,2025-12-07 02:59:57,2025-12-07 02:59:57,2025-12-07 03:08:45,2025-12-07 03:11:25,,,1,1,1,0,0,0.0,0.0,USD,
u002181,desktop,creator_link,IN,2025-12-07 03:25:15,2025-12-07 03:25:15,2025-12-07 03:31:00,2025-12-07 03:32:23,,,1,1,1,0,0,0.0,0.0,USD,
u000349,mobile,creator_link,BR,2025-12-07 04:18:57,2025-12-07 04:18:57,2025-12-07 04:21:31,2025-12-07 04:26:22,2025-12-07 04:33:19,,1,1,1,1,0,0.0,0.0,USD,
u000799,desktop,creator_link,BR,2025-12-07 04:33:30,2025-12-07 04:33:30,2025-12-07 04:36:18,2025-12-07 04:41:42,,,1,1,1,0,0,0.0,0.0,USD,
u002544,mobile,organic,AU,2025-12-07 05:03:28,2025-12-07 05:03:28,2025-12-07 05:18:12,,,,1,1,0,0,0,0.0,0.0,USD,
u002994,mobile,paid_social,AU,2025-12-07 05:38:33,2025-12-07 05:38:33,2025-12-07 05:45:43,2025-12-07 06:00:30,,,1,1,1,0,0,0.0,0.0,USD,
u000598,mobile,email,US,2025-12-07 06:04:50,2025-12-07 06:04:50,2025-12-07 06:06:04,,,,1,1,0,0,0,0.0,0.0,USD,
u002256,mobile,referral,UK,2025-12-07 06:09:13,2025-12-07 06:09:13,2025-12-07 06:20:18,2025-12-07 06:23:35,,,1,1,1,0,0,0.0,0.0,USD,
u002058,mobile,organic,US,2025-12-07 07:14:40,2025-12-07 07:14:40,2025-12-07 07:22:15,,,,1,1,0,0,0,0.0,0.0,USD,
u001094,mobile,paid_social,US,2025-12-07 07:18:55,2025-12-07 07:18:55,2025-12-07 07:19:11,,,,1,1,0,0,0,0.0,0.0,USD,
u002090,mobile,organic,US,2025-12-07 08:00:22,2025-12-07 08:00:22,2025-12-07 08:07:55,,,,1,1,0,0,0,0.0,0.0,USD,
u000716,mobile,creator_link,UK,2025-12-07 08:04:37,2025-12-07 08:04:37,2025-12-07 08:11:47,2025-12-07 08:13:21,,,1,1,1,0,0,0.0,0.0,USD,
u001513,mobile,creator_link,US,2025-12-07 08:50:00,2025-12-07 08:50:00,2025-12-07 08:59:39,2025-12-07 09:14:18,,,1,1,1,0,0,0.0,0.0,USD,
u000765,desktop,paid_social,US,2025-12-07 10:57:05,2025-12-07 10:57:05,2025-12-07 11:01:29,2025-12-07 11:09:37,,,1,1,1,0,0,0.0,0.0,USD,
u000311,mobile,paid_social,US,2025-12-07 11:18:02,2025-12-07 11:18:02,2025-12-07 11:27:55,,,,1,1,0,0,0,0.0,0.0,USD,
u001136,mobile,organic,BR,2025-12-07 11:23:14,2025-12-07 11:23:14,2025-12-07 11:27:25,2025-12-07 11:35:22,,,1,1,1,0,0,0.0,0.0,USD,
u000663,mobile,organic,UK,2025-12-07 11:27:32,2025-12-07 11:27:32,2025-12-07 11:41:30,2025-12-07 11:52:15,,,1,1,1,0,0,0.0,0.0,USD,
u000937,desktop,organic,US,2025-12-07 11:47:16,2025-12-07 11:47:16,2025-12-07 12:01:40,2025-12-07 12:08:52,,,1,1,1,0,0,0.0,0.0,USD,
u001785,mobile,email,BR,2025-12-07 11:59:21,2025-12-07 11:59:21,2025-12-07 12:01:18,2025-12-07 12:13:35,,,1,1,1,0,0,0.0,0.0,USD,
u001397,mobile,paid_social,US,2025-12-07 12:08:16,2025-12-07 12:08:16,2025-12-07 12:21:45,2025-12-07 12:34:31,,,1,1,1,0,0,0.0,0.0,USD,
u000554,desktop,paid_social,US,2025-12-07 12:11:41,2025-12-07 12:11:41,2025-12-07 12:24:12,2025-12-07 12:29:54,,,1,1,1,0,0,0.0,0.0,USD,
u000460,mobile,organic,US,2025-12-07 12:15:24,2025-12-07 12:15:24,2025-12-07 12:19:59,,,,1,1,0,0,0,0.0,0.0,USD,
